"SYMBOL","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","DATE"
"5PAISA",281.95,293.7,279.55,288,288.45,279.5,2021-04-07
"5PAISA",294,300,283,287.95,287.8,288,2021-04-08
"5PAISA",298,304,293,300.1,303,287.95,2021-04-09
"5PAISA",300.8,300.8,277.1,280.35,279,300.1,2021-04-12
"5PAISA",280,294.9,280,292,293,280.35,2021-04-13
"5PAISA",350.4,350.4,339.85,350.4,350.4,292,2021-04-15
"5PAISA",405,417,360,367.8,370,350.4,2021-04-16
"5PAISA",371.1,405,331,398.65,405,367.8,2021-04-19
"5PAISA",420,420,376.2,394.9,391,398.65,2021-04-20
"5PAISA",391,394,368,380.25,380,394.9,2021-04-22
"5PAISA",377,388.8,363.55,370.55,366,380.25,2021-04-23
"5PAISA",374.9,374.9,352.35,355.9,356.85,370.55,2021-04-26
"5PAISA",358.6,385,352.6,374.95,373.05,355.9,2021-04-27
"5PAISA",379,387,365.65,370.6,366.25,374.95,2021-04-28
"5PAISA",372.3,373.95,362,365.1,365,370.6,2021-04-29
"5PAISA",364.5,366.55,352,354.75,353.95,365.1,2021-04-30
"5PAISA",347,368.95,340,342.3,343.75,354.75,2021-05-03
"5PAISA",349,356.15,336.15,340.35,338,342.3,2021-05-04
"5PAISA",340.7,348.5,336.95,339.3,337,340.35,2021-05-05
"5PAISA",340.1,373.2,333.3,368.95,366.95,339.3,2021-05-06
"5PAISA",366.35,374.8,357.1,367.15,365,368.95,2021-05-07
"5PAISA",359.85,369.65,353,355.2,355.6,367.15,2021-05-10
"5PAISA",354.55,362.7,353.95,361.35,361.85,355.2,2021-05-11
"5PAISA",363.3,363.3,347,351.5,347,361.35,2021-05-12
"5PAISA",359,359,347,348.9,351.3,351.5,2021-05-14
"5PAISA",351.3,357.9,345,355.35,357.5,348.9,2021-05-17
"5PAISA",361,364.9,357.55,359.85,360.25,355.35,2021-05-18
"5PAISA",359.85,373,355.05,367.1,372.2,359.85,2021-05-19
"5PAISA",374.45,398,367.65,372.15,373,367.1,2021-05-20
